NARA Transfer Guidance: Preferred,NARA Transfer Guidance: Acceptable,Numeric Risk Rating,Risk Level,NARA Format ID,Format Name,File Extension(s),Category/Plan(s),1.1: Is the format proprietary?,1.2: Does the format have a published open specification?,"1.3: If there is a published specification, has it been approved and published by an internationally recognized standards organization?","1.4: When was the format specification for this version last updated (or, if the last updated date is not available, when was it created)?",1: TOTAL Disclosure Score,2.1: Has the file format commonly been used to create or maintain permanent records within the federal government at any point in time?,"2.2: Is the format, or format family, actively maintained and updated by an organization or community?",2.3: Have the archives or library communities identified the format as one to avoid for creation and transfer of permanent materials?,2: TOTAL Adoption Score,"3.1: Is the format character-based, rather than binary?",3.2: Is there an internal signature in an authoritative format registry that can be used to identify a file in this format?,3.3: Does the format require the use of compression?,"3.4: If the format requires the use of compression, can it be lossy?",3.5: Does this format support declared or hidden embedded data?,"3.6: If the format supports declared or hidden embedded data, does the format list or provide standard information about embedded data?",3: TOTAL Transparency Score,4.1: Does the format natively include metadata that documents the file and the technical environment used to create (and/or modify) it?,4.2: Does the format support adding embedded descriptive and administrative metadata through manual or automated processes?,4: TOTAL Self-Documentation Score,"5.1: Does the format require a specific hardware environment, such as a specific graphics card, chipset, or memory requirements, to process or interact with it?","5.2: Does the format require specific playback hardware (e.g., Blu-Ray, Audio CD, etc) to transfer the format to the NARA environment?",5: TOTAL External Hardware Dependencies Score,6.1: Are renderers available?,"6.2: If renderers are available, is at least one of them open source?","6.3: Does the format rely on plug-ins and/or scripts, etc. to render or execute files?",6.4: Can the format be rendered or executed in more than one computing operating system?,6.5: Is there software supported by current computing environments that can create the format?,6: TOTAL External Software Dependencies Score,7.1: Is the format subject to patent claims that may impede the development of open source tools for opening and managing the files?,7.2: Does the format have open source license terms?,7: TOTAL Impact of Patents Score,8.1: Does the format require the use of encryption?,"8.2: If the format requires the use of encryption, is it robust (cryptographically secure)?",8.3: Does the format natively allow the use of technical protection measures (e.g. digital rights management)?,8: TOTAL Technical Protection Mechanisms Score,TOTAL Numeric Risk Rating,Risk Level,Percentage of 2 billion files in NARA ERA holdings,Prevalence: Format Adoption Level as measured by Proportion of File Format in the Overall NARA Holdings,Feasibility Score,NARA TOTAL
,X,13.00,Moderate Risk,NF00657,Microsoft Outlook Personal Folders unspecified version,pst,Email,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,13.00,Moderate Risk,0.005,-5,5,13.00
,,-1.00,Moderate Risk,NF00285,Microsoft PowerPoint for Macintosh 2001,ppt,Presentation and Publishing,-1,2,-1,0,0,0,-1,-2,-3,-1,-2,1,0,-1,1,-2,-2,1,-1,2,2,4,-4,0,2,2,1,1,2,-2,0,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,3,-3.00
,,-6.00,Moderate Risk,NF00286,Microsoft PowerPoint for Macintosh 4.0-5.2,ppt,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,1,0,-1,-1,-4,-2,1,-1,2,2,4,-4,0,2,2,1,1,2,-2,0,2,0,-2,0,-6.00,Moderate Risk,0.000,-5,3,-8.00
,,1.00,Moderate Risk,NF00290,Microsoft PowerPoint Presentation 4.0,ppt,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,-2,1,-1,2,2,4,-4,0,2,2,1,1,2,-2,0,2,0,-2,0,1.00,Moderate Risk,0.000,-5,3,-1.00
,,4.00,Moderate Risk,NF00291,Microsoft PowerPoint Presentation 95,ppt,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,-2,-4,2,0,-2,0,4.00,Moderate Risk,0.000,-5,3,2.00
,X,20.00,Moderate Risk,NF00284,Microsoft PowerPoint Presentation 97-2003,ppt,Presentation and Publishing,-1,2,-1,0,0,0,2,1,3,-1,2,1,0,-1,1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,20.00,Moderate Risk,0.000,-5,5,20.00
,X,25.00,Low Risk,NF00289,Microsoft PowerPoint Presentation OpenXML (Windows 2007-onwards),pptx,Presentation and Publishing,2,2,-1,0,3,2,2,1,5,1,2,-1,0,-1,1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,25.00,Low Risk,0.012,-5,5,25.00
,,15.00,Moderate Risk,NF00853,Microsoft PowerPoint Presentation OpenXML (Windows 2007-onwards) Macro-Enabled,pptm,Presentation and Publishing,2,2,-1,0,3,2,2,-2,2,1,2,-1,0,-1,1,2,-2,1,-1,2,2,4,-4,0,2,2,1,1,-2,2,0,2,0,2,4,15.00,Moderate Risk,0.000,-5,5,15.00
,,22.00,Moderate Risk,NF00771,Microsoft PowerPoint Template,pot,Presentation and Publishing,-1,2,-1,0,0,2,2,1,5,-1,2,1,0,-1,1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,22.00,Moderate Risk,0.000,-5,5,22.00
,,-6.00,Moderate Risk,NF00658,Microsoft PowerPoint unspecified version,ppt,Presentation and Publishing,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-6.00,Moderate Risk,0.013,-5,3,-8.00
,,-1.00,Moderate Risk,NF00682,Microsoft Project 2000-2003,mpp,Presentation and Publishing|Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,0,-6.00
,,-1.00,Moderate Risk,NF00683,Microsoft Project 2007,mpp,Presentation and Publishing|Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,0,-6.00
,,-1.00,Moderate Risk,NF00684,Microsoft Project 2010,mpp,Presentation and Publishing|Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,0,-6.00
,,-1.00,Moderate Risk,NF00679,Microsoft Project 4.0,mpp,Presentation and Publishing|Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,0,-6.00
,,-1.00,Moderate Risk,NF00680,Microsoft Project 95,mpp,Presentation and Publishing|Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,0,-6.00
,,-1.00,Moderate Risk,NF00681,Microsoft Project 98,mpp,Presentation and Publishing|Structured Data,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,2,0,-2,0,-1.00,Moderate Risk,0.000,-5,0,-6.00
,,-5.00,Moderate Risk,NF00842,Microsoft Project unspecified version,mpp,Presentation and Publishing|Structured Data,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-5.00,Moderate Risk,0.001,-5,0,-10.00
,,-8.00,Moderate Risk,NF00293,Microsoft Publisher 2.0,pub,Presentation and Publishing,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,-6,2,-4,-4,0,-4,2,1,-5,-2,-2,-4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,-8.00,Moderate Risk,NF00294,Microsoft Publisher 2000,pub,Presentation and Publishing,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,-6,2,-4,-4,0,-4,2,1,-5,-2,-2,-4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,-8.00,Moderate Risk,NF00295,Microsoft Publisher 2002,pub,Presentation and Publishing,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,-6,2,-4,-4,0,-4,2,1,-5,-2,-2,-4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,-8.00,Moderate Risk,NF00296,Microsoft Publisher 95,pub,Presentation and Publishing,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,-6,2,-4,-4,0,-4,2,1,-5,-2,-2,-4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,-8.00,Moderate Risk,NF00297,Microsoft Publisher 97,pub,Presentation and Publishing,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,-6,2,-4,-4,0,-4,2,1,-5,-2,-2,-4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,-8.00,Moderate Risk,NF00298,Microsoft Publisher 98,pub,Presentation and Publishing,-1,-2,0,-4,-3,0,2,1,3,-1,2,1,0,-1,1,2,2,1,3,-6,2,-4,-4,0,-4,2,1,-5,-2,-2,-4,2,0,-2,0,-8.00,Moderate Risk,0.000,-5,-3,-16.00
,,-12.00,Moderate Risk,NF00832,Microsoft Publisher unspecified version,pub,Presentation and Publishing,FALSE,FALSE,FALSE,-4,0,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-12.00,Moderate Risk,0.000,-5,-3,-20.00
,,-21.00,Moderate Risk,NF00404,Microsoft Schedule+ Contacts,scd,Databases|Calendars,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,2,2,-1,-1,-2,-2,-4,-4,-1,-2,-7,-21.00,Moderate Risk,0.000,-5,-3,-29.00
,,-29.00,High Risk,NF00821,Microsoft Streets and Trips Map Format,est,Geospatial,-1,-2,0,-2,-3,2,-1,1,2,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-29.00,High Risk,0.000,-5,-5,-39.00
,,-18.00,Moderate Risk,NF00737,Microsoft Type Library,tlb,Software and Code,-1,-2,0,-4,-3,0,-1,-2,-3,-1,-2,-1,-1,1,0,-4,2,-1,1,2,2,4,-4,0,-4,-2,1,-9,-2,-2,-4,2,0,-2,0,-18.00,Moderate Risk,0.000,-5,-5,-28.00
,,-2.00,Moderate Risk,NF00503,Microsoft Visio Drawing 2000,vsd,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,-1,-1,-2,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,-2.00,Moderate Risk,0.000,-5,3,-4.00
,,-2.00,Moderate Risk,NF00504,Microsoft Visio Drawing 2002,vsd,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,-1,-1,-2,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,-2.00,Moderate Risk,0.000,-5,3,-4.00
,,-2.00,Moderate Risk,NF00505,Microsoft Visio Drawing 2003-2010,vsd,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,2,-1,0,-1,-1,-2,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,-2.00,Moderate Risk,0.000,-5,3,-4.00
,,18.00,Moderate Risk,NF00300,Microsoft Visio Drawing 2013,vsdx,Digital Design and Vector Graphics,-1,2,-1,0,0,0,2,1,3,-1,2,-1,0,-1,1,0,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,18.00,Moderate Risk,0.000,-5,3,16.00
,,-6.00,Moderate Risk,NF00506,Microsoft Visio Drawing 5.0,vsd,Digital Design and Vector Graphics,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,0,-1,-1,-6,-2,-1,-3,2,2,4,2,1,2,2,-1,6,-2,-2,-4,2,0,-2,0,-6.00,Moderate Risk,0.000,-5,3,-8.00
,,-6.00,Moderate Risk,NF00299,Microsoft Visio Drawing unspecified version,vsd,Digital Design and Vector Graphics,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-6.00,Moderate Risk,0.001,-5,3,-8.00
,,-13.00,Moderate Risk,NF00707,Microsoft Visio Stencils,vss,Digital Design and Vector Graphics,-1,-2,0,-4,-3,2,2,1,5,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,-4,-1,-2,-7,-13.00,Moderate Risk,0.001,-5,0,-18.00
,,8.00,Moderate Risk,NF00586,Microsoft Visual FoxPro database container,dbc|dct|dcx,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,-1,0,2,1,3,2,2,4,2,-1,2,2,-1,4,-2,-2,-4,2,0,2,4,8.00,Moderate Risk,0.000,-5,-3,0.00
,,7.00,Moderate Risk,NF00387,Microsoft Windows PowerShell Data File,psd1,Software and Code,-1,2,-1,0,0,2,2,-2,2,1,-2,1,0,-1,-1,-2,2,-1,1,2,2,4,2,-1,2,-2,1,2,-2,-2,-4,2,0,2,4,7.00,Moderate Risk,0.001,-5,0,2.00
,,1.00,Moderate Risk,NF00698,Microsoft WinHelp,hlp,Software and Code,-1,-2,0,-4,-3,2,-1,-2,-1,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,-1,-4,-2,1,-4,-2,-2,-4,2,0,2,4,1.00,Moderate Risk,0.002,-5,0,-4.00
,,-12.00,Moderate Risk,NF00706,Microsoft Word Auto-save Document Format,asd,Textual and Word Processing,-1,-2,0,-4,-3,2,2,-2,2,-1,-2,-1,-1,-1,-1,-7,2,1,3,2,2,4,2,-1,-4,2,1,0,-2,-2,-4,-4,-1,-2,-7,-12.00,Moderate Risk,0.001,-5,3,-14.00
,,10.00,Moderate Risk,NF00304,"Microsoft Word Backup File, version 97-onwards",wbk,Textual and Word Processing,-1,2,-1,-4,0,2,2,1,5,1,2,1,0,-1,1,4,-2,1,-1,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,-2,0,10.00,Moderate Risk,0.001,-5,3,8.00
,,11.00,Moderate Risk,NF00305,Microsoft Word for Macintosh 5.0,doc|mcw,Textual and Word Processing,-1,2,-1,0,0,0,2,-2,0,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,-4,2,-1,0,2,-2,0,2,0,-2,0,11.00,Moderate Risk,0.000,-5,3,9.00
,,-5.00,Moderate Risk,NF00587,Microsoft Word for Macintosh 5.1,doc,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,-2,-3,1,-2,1,0,-1,-1,-2,2,1,3,2,2,4,2,1,-4,-2,-1,-4,2,-2,0,2,0,-2,0,-5.00,Moderate Risk,0.000,-5,3,-7.00
,,14.00,Moderate Risk,NF00306,Microsoft Word for Macintosh 6.0,doc,Textual and Word Processing,-1,2,-1,-4,0,0,-1,-2,-3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,-2,0,14.00,Moderate Risk,0.000,-5,3,12.00
,,9.00,Moderate Risk,NF00307,Microsoft Word for Macintosh v.X,doc,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,-2,-3,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,1,-4,2,1,2,2,2,4,2,0,-2,0,9.00,Moderate Risk,0.000,-5,3,7.00
,,5.00,Moderate Risk,NF00309,Microsoft Word for MS-DOS 1-4,doc,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,-2,-3,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,1,-4,2,1,2,2,-2,0,2,0,-2,0,5.00,Moderate Risk,0.000,-5,3,3.00
,,11.00,Moderate Risk,NF00591,Microsoft Word for MS-DOS 5,doc,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,-2,-3,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,11.00,Moderate Risk,0.000,-5,3,9.00
,,14.00,Moderate Risk,NF00592,Microsoft Word for MS-DOS 5.5,doc,Textual and Word Processing,-1,2,-1,-4,0,0,-1,-2,-3,1,2,1,0,-1,-1,2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,14.00,Moderate Risk,0.000,-5,3,12.00
,,5.00,Moderate Risk,NF00310,Microsoft Word for Windows 2.0,doc,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,-2,-3,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,-1,2,2,1,6,-2,-2,-4,2,0,-2,0,5.00,Moderate Risk,0.000,-5,3,3.00
,X,28.00,Low Risk,NF00311,Microsoft Word for Windows 2007-onwards (OOXML),docx,Textual and Word Processing,2,2,2,0,6,0,2,1,3,1,2,1,0,-1,1,4,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,-2,0,28.00,Low Risk,0.000,-5,5,28.00
,,9.00,Moderate Risk,NF00302,Microsoft Word for Windows 6.0-95,doc|dot,Textual and Word Processing,-1,-2,0,-4,-3,0,-1,-2,-3,-1,2,1,0,-1,-1,0,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,9.00,Moderate Risk,0.000,-5,3,7.00
,X,13.00,Moderate Risk,NF00303,Microsoft Word for Windows 97-2003,doc|dot,Textual and Word Processing,-1,2,-1,-4,0,0,-1,1,0,-1,-2,1,0,-1,1,-2,-2,1,-1,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,13.00,Moderate Risk,0.000,-5,5,13.00
,,9.00,Moderate Risk,NF00588,Microsoft Word for Windows 97-2003 Template,dot,Textual and Word Processing,-1,2,-1,-4,0,2,-1,1,2,-1,-2,1,0,-1,1,-2,-2,1,-1,2,2,4,2,-1,2,2,1,6,-2,-2,-4,2,0,2,4,9.00,Moderate Risk,0.001,-5,5,9.00
,,29.00,Low Risk,NF00312,Microsoft Word for Windows Macro 2007-onwards (OOXML),docm,Textual and Word Processing,2,2,-1,0,3,2,2,1,5,1,2,1,0,-1,-1,2,2,1,3,2,2,4,2,1,2,2,1,8,-2,2,0,2,0,2,4,29.00,Low Risk,0.000,-5,5,29.00
,,13.00,Moderate Risk,NF00589,Microsoft Word Macro-enabled Document Template,dotm,Textual and Word Processing,-1,2,-1,0,0,0,2,-2,0,-1,2,1,0,-1,-1,0,-2,1,-1,2,2,4,2,-1,2,2,1,6,-2,2,0,2,0,2,4,13.00,Moderate Risk,0.000,-5,5,13.00
,,18.00,Moderate Risk,NF00590,Microsoft Word Open Office XML Template,dotx,Textual and Word Processing,-1,2,-1,0,0,2,2,1,5,-1,2,1,0,-1,-1,0,-2,1,-1,2,2,4,2,-1,2,2,1,6,-2,2,0,2,0,2,4,18.00,Moderate Risk,0.000,-5,5,18.00
,,-5.00,Moderate Risk,NF00659,Microsoft Word unspecified version,doc,Textual and Word Processing,FALSE,FALSE,FALSE,-4,0,2,FALSE,FALSE,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,0,FALSE,FALSE,FALSE,0,-5.00,Moderate Risk,0.381,-5,3,-7.00
,,-31.00,High Risk,NF00315,Microsoft Works Database for DOS 1.05,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00316,Microsoft Works Database for DOS 1.12,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00317,Microsoft Works Database for DOS 2.0,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00318,Microsoft Works Database for DOS 3,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00319,Microsoft Works Database for DOS 3a,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00320,Microsoft Works Database for DOS 3b,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00321,Microsoft Works Database for Macintosh 3,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00322,Microsoft Works Database for Macintosh 4,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00323,Microsoft Works Database for Windows 2.0,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00324,Microsoft Works Database for Windows 2.0a,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00325,Microsoft Works Database for Windows 2000,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00326,Microsoft Works Database for Windows 3.0,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00327,Microsoft Works Database for Windows 3.0a,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00328,Microsoft Works Database for Windows 3.0b,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00329,Microsoft Works Database for Windows 4,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00330,Microsoft Works Database for Windows 4.0a,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00331,Microsoft Works Database for Windows 4.5,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,-31.00,High Risk,NF00332,Microsoft Works Database for Windows 4.5a,wdb,Databases,-1,-2,0,-4,-3,0,-1,1,0,-1,-2,-1,-1,-1,-1,-7,-2,-1,-3,2,2,4,-4,0,-4,-2,-1,-11,-2,-2,-4,-4,-1,-2,-7,-31.00,High Risk,0.000,-5,-3,-39.00
,,11.00,Moderate Risk,NF00292,Microsoft XML Paper Specification 1.0,xps,Presentation and Publishing,-1,2,-1,-4,0,0,2,-2,0,1,2,1,0,-1,1,4,-2,-1,-3,2,2,4,2,1,-4,2,1,2,2,-2,0,2,0,2,4,11.00,Moderate Risk,0.000,-5,-3,3.00
,,8.00,Moderate Risk,NF00333,Microstation CAD Drawing 95,dgn,Digital Design and Vector Graphics,-1,2,-1,-4,0,2,-1,1,2,-1,-2,1,0,1,0,-1,2,1,3,2,2,4,2,1,-4,2,-1,0,-2,-2,-4,2,0,2,4,8.00,Moderate Risk,0.000,-5,-3,0.00
,,14.00,Moderate Risk,NF00593,MOBI ebook,mobi|prc,Presentation and Publishing,-1,-2,0,-4,-3,0,-1,1,0,-1,2,1,0,-1,1,2,2,1,3,2,2,4,2,1,2,2,1,8,2,-2,0,2,0,-2,0,14.00,Moderate Risk,0.000,-5,0,9.00
,,18.00,Moderate Risk,NF00597,MPEG Audio Layer 2,mp2,Digital Audio,2,2,2,-2,6,0,2,1,3,-1,2,-1,-1,1,0,0,2,1,3,2,2,4,2,1,-4,2,1,2,-2,-2,-4,2,0,2,4,18.00,Moderate Risk,0.000,-5,3,16.00
